surveyid,village,survey_date,femaleres,age,married,children,hhsize,edu,asset_livestock,asset_durable,asset_phone,asset_savings,asset_land_owned_total,asset_niceroof,cons_ed,cons_social,cons_other,ent_wagelabor,ent_ownfarm,ent_business,ent_nonagbusiness,ent_employees,ent_nonag_revenue,ent_nonag_flowcost,ent_farmrevenue,ent_farmexpenses,ent_animalstockrev,labor_primary,wage_expenditures,durable_investment,nondurable_investment,given_mpesa,amount_given_mpesa,received_mpesa,amount_received_mpesa,net_mpesa,saved_mpesa,amount_saved_mpesa,early_survey,depressed,day_of_week
1338,85,11-Oct-61,1,52.0,1,3,7,1,418.23944,128.12296,40.038425,0.0,4.0,0,10.676913,0.0,7.0467629,0,1,0,0,0,0.0,0.0,5.3384566,3.6034582000000004,6.6730709,0,0,604.0177,14.280372,0,0.0,0,0.0,0.0,0,0.0,0,0,4
349,27,26-Oct-61,0,43.0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,5
753,42,14-Jul-60,1,25.0,1,2,5,10,99.127548,290.67896,64.06147800000001,3.203074,1.0,0,3.2964968999999997,1.6682677,45.884033,0,0,1,1,0,0.0,0.0,14.747485999999999,6.378343599999999,4.2040348,0,0,394.61111,13.198220999999998,0,0.0,0,0.0,0.0,0,0.0,1,0,5
316,18,19-Oct-61,1,40.0,0,2,4,10,57.824402,162.87631000000002,16.015369,25.624592,2.25,0,2.4023056,0.66730708,37.63612,0,1,0,1,0,56.053794999999994,59.641239,8.0076847,6.2193022000000004,7.2069163,0,0,235.11455,93.887436,0,0.0,0,0.0,0.0,1,4.8046112,0,0,5
559,99,01-Nov-61,1,20.0,1,3,5,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
501,83,23-Oct-61,1,26.0,1,2,4,9,75.386055,186.57906,40.038425,0.0,2.0,0,1.601537,1.3346142,59.25686999999999,0,1,0,0,0,0.0,0.0,9.3422985,3.4477531999999997,3.7369196000000002,0,0,266.76971000000003,5.049290200000001,0,0.0,0,0.0,0.0,0,0.0,0,0,2
186,6,05-Sep-61,1,32.0,0,3,5,7,0.0,87.28376800000001,27.226129999999998,32.030739000000004,0.25,0,9.3556452,10.863759,24.807807999999998,0,0,1,1,0,25.624592,0.0,10.096356,6.646934,0.80076849,0,0,89.686073,48.033318,0,0.0,0,0.0,0.0,0,0.0,0,1,3
668,57,29-Sep-61,1,22.0,1,2,2,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,6
933,64,26-Oct-61,1,27.0,1,2,4,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
1404,287,15-Nov-61,1,22.0,1,1,3,12,0.0,378.28305,76.873779,0.0,0.0,0,0.0,1.0676913000000001,13.933372,0,1,0,0,0,0.0,0.0,13.346142,0.97871703,0.73403776,0,0,389.4938,0.97871703,0,0.0,0,0.0,0.0,0,0.0,0,0,4
1007,167,23-Oct-61,1,39.0,0,6,7,9,99.127548,330.71738,88.08453399999999,4.4843035,1.0,0,16.175524,3.4032662000000005,39.718117,1,0,0,0,0,0.0,0.0,3.203074,9.5157995,4.2707653,1,0,517.92944,34.980236,0,0.0,0,0.0,0.0,0,0.0,0,0,2
1118,206,03-Dec-61,1,24.0,1,2,4,4,16.521257000000002,202.59444,40.038425,1.601537,15.25,0,4.6711493,2.4690363,24.263285,1,0,0,0,0,0.0,0.0,0.86749923,0.072291598,4.0038424,1,0,226.32262000000003,6.3449774,0,0.0,0,0.0,0.0,0,0.0,0,1,1
660,54,28-Oct-61,1,31.0,0,3,5,10,363.50497,448.43035999999995,9.6092224,0.0,1.0,1,6.592993700000001,140.13449,30.108896,0,0,1,1,0,538.11646,512.4918200000001,4.8046112,3.0028818,0.0,0,0,1629.3855,538.1030900000001,0,0.0,1,44.843037,44.843037,0,0.0,0,0,0
190,28,28-Nov-61,1,23.0,1,3,5,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3
940,141,22-Oct-61,1,23.0,1,2,4,8,192.07828,145.57971,0.0,0.0,0.0,0,0.0,5.138264700000001,34.593201,0,1,0,0,0,0.0,0.0,12.812296,1.4680754999999999,0.26692283,0,0,345.66568,1.4680754999999999,0,0.0,0,0.0,0.0,0,0.0,0,0,1
394,60,01-Nov-61,0,42.0,0,3,4,14,16.521257000000002,117.39266,0.0,0.0,2.5,0,4.6177649,1.4547294,11.611142999999998,1,0,0,0,0,0.0,0.0,4.0038424,0.65396094,5.605379599999999,1,0,146.72621,5.2717257,0,0.0,0,0.0,0.0,0,0.0,0,1,4
1202,159,30-Oct-61,1,48.0,1,7,9,4,594.11945,269.05823,0.0,0.0,1.0,0,3.8703811000000004,9.3422985,59.25686999999999,0,1,0,0,0,0.0,0.0,20.085943,8.758405699999999,51.849762,0,0,959.2699,23.839546,0,0.0,0,0.0,0.0,1,0.0,0,1,2
1412,256,09-Nov-61,0,25.0,1,0,2,10,0.0,67.264557,0.0,0.0,0.0,0,0.0,0.80076849,4.3241501,1,0,0,0,0,0.0,0.0,4.2707653,0.48935851,0.0,1,0,70.467628,0.48935851,0,0.0,0,0.0,0.0,0,0.0,0,0,5
1295,101,13-Sep-61,1,26.0,1,5,7,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
96,8,19-Nov-61,1,17.0,1,2,3,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1
920,179,16-Nov-61,1,33.0,1,7,9,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,0,0,5
643,63,10-Sep-61,1,19.0,1,3,7,11,961.4318199999999,1713.6445,104.09991,0.0,1.5,0,0.93422991,17.383348,79.756546,0,1,0,1,0,0.0,0.0,0.0,1.3346142,11.811336,0,0,2701.5017,5.9523792,0,0.0,0,0.0,0.0,0,0.0,0,0,1
223,21,24-Sep-61,1,45.0,1,6,8,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,8.0076847,0,0,1
1068,84,20-Nov-61,1,57.0,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
854,129,08-Oct-61,1,52.0,1,2,7,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1
504,20,18-May-60,1,28.0,1,4,6,9,171.42671,46.444571999999994,32.030739000000004,0.0,0.0,0,4.0038424,0.26692283,22.101212,0,1,0,0,0,0.0,0.0,25.624592,3.6034582000000004,0.80076849,0,0,217.87127999999998,7.6073008,0,0.0,0,0.0,0.0,0,0.0,1,1,4
31,5,28-Sep-61,1,27.0,1,2,4,18,57.824402,386.77117999999996,72.069168,0.0,0.0,0,1.2678833999999999,1.3346142,44.010239,0,0,0,0,0,0.0,0.0,2.1353827,8.879632899999999,24.023054000000002,1,0,478.22784,10.147516,0,0.0,1,9.6092224,9.6092224,1,0.0,0,1,5
250,42,22-Oct-61,1,37.0,1,4,7,9,86.736603,60.538097,0.0,0.0,3.5,0,1.3346142,4.137304299999999,24.631639,0,0,1,1,0,32.030739000000004,0.48046109,5.605379599999999,0.57388407,0.26692283,0,0,160.08699,2.3889593999999996,0,0.0,0,0.0,0.0,0,0.0,0,1,1
1170,168,24-Sep-61,1,35.0,1,8,10,10,351.11401,240.26257,36.83535,0.0,4.0,0,2.4023056,3.5367273999999997,65.983322,0,1,0,0,0,0.0,0.0,0.50715339,0.77630061,0.0,0,0,596.21326,8.783985099999999,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1223,90,06-Sep-60,1,36.0,0,7,10,10,400.67783,291.80005,49.647648,12.812296,0.0,0,3.203074,2.0019212,28.987820000000003,0,0,1,1,0,0.0,0.0,6.4595327000000005,0.80521727,5.605379599999999,0,0,740.52399,20.023660999999997,0,0.0,0,0.0,0.0,0,0.0,1,0,3
196,9,05-Sep-61,0,53.0,0,0,1,8,90.183739,102.01791,0.0,0.0,2.8,0,0.0,0.73403776,20.57975,0,1,0,0,0,0.0,0.0,3.2698047000000003,0.27248374,0.68065321,0,0,219.10747,6.6786318,0,0.0,0,0.0,0.0,0,0.0,0,0,3
1313,231,02-Nov-61,1,43.0,1,6,8,13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,5
443,33,30-Nov-61,1,39.0,1,3,5,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
1358,15,25-May-60,1,26.0,1,5,7,9,66.08503,498.87878,80.076851,0.0,0.0,0,0.40038425,0.40038425,126.84173,1,0,0,0,0,0.0,0.0,2.9628433999999997,3.8303428,1.9351906000000003,1,0,570.56921,6.7931867,0,0.0,0,0.0,0.0,0,0.0,1,0,4
319,66,17-Nov-61,1,25.0,1,3,5,10,0.0,32.030739000000004,24.023054000000002,0.0,1.75,0,1.8684598000000001,1.601537,49.199215,0,0,1,1,0,0.0,13.773218,0.0,0.0,0.0,0,0,33.632275,15.801831,0,0.0,0,0.0,0.0,0,0.0,0,0,6
304,39,26-Nov-61,1,19.0,1,2,4,12,26.505453000000003,96.09221600000001,0.0,0.0,1.0,0,2.4023056,3.2698047000000003,11.45099,1,0,0,0,0,0.0,0.0,3.6034582000000004,0.3002882,0.0,1,0,122.59767,2.7025938,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1372,228,23-Oct-61,1,27.0,1,4,7,10,81.923103,105.70143999999999,19.218445000000003,4.8046112,0.0,0,0.80076849,3.0295742000000003,41.239578,1,0,0,1,0,8.0076847,5.0715337,16.682676,4.1306305,0.66730708,1,0,251.68604,26.018301,0,0.0,0,0.0,0.0,1,0.80076849,0,0,2
384,32,09-Oct-61,1,28.0,0,3,4,9,24.781887,187.37982,48.046108000000004,0.0,0.5,0,1.5214602,1.8684598000000001,16.848169,0,1,0,0,0,0.0,0.0,4.5376883,3.1541381,0.40038425,0,0,215.36477999999997,4.6755981,0,0.0,0,0.0,0.0,0,0.0,0,0,2
994,32,04-Sep-61,1,25.0,1,2,4,9,16.521257000000002,1067.9049,36.83535,0.0,0.0,0,2.0019212,1.0276529,8.0076847,0,0,0,0,0,0.0,0.0,4.2707653,0.35589709999999997,16.509178,0,0,1145.2845,2.3578183999999998,0,0.0,0,0.0,0.0,0,0.0,0,0,2
802,13,13-Sep-61,1,48.0,0,4,8,9,8.2606287,52.85071899999999,0.0,0.0,0.75,0,2.1353827,6.0057635000000005,20.980135,0,1,0,0,0,0.0,0.0,7.4738393,1.0232040999999998,24.823824,0,0,65.915962,3.1585867000000003,0,0.0,0,0.0,0.0,0,0.0,0,1,4
714,57,10-Sep-61,1,27.0,1,1,3,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,0,0,1
302,15,08-Jun-60,1,24.0,1,1,3,10,8.2606287,98.494522,24.023054000000002,0.0,0.0,0,0.0,11.34422,109.70528,1,0,0,0,0,0.0,0.0,3.7369196000000002,2.0019212,3.3365355,1,0,111.55976000000001,2.0019212,0,0.0,0,0.0,0.0,0,0.0,1,0,4
1203,181,09-Oct-61,1,63.0,1,0,2,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
198,42,16-Nov-61,1,45.0,0,0,3,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
313,20,12-Oct-61,1,18.0,1,2,3,10,26.505453000000003,75.27224,25.624592,35.233814,0.0,0,0.0,0.45376882,52.930797999999996,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,101.77769,36.194736,0,0.0,0,0.0,0.0,0,0.0,0,0,5
269,19,26-Nov-61,1,62.0,1,3,5,9,171.42671,451.63342,32.030739000000004,0.0,0.5,0,9.6092224,7.340378299999999,23.542593,0,0,1,1,0,0.0,0.21353826,3.203074,2.8827665000000002,0.0,0,0,709.54309,14.307064000000002,0,0.0,0,0.0,0.0,0,0.0,0,0,1
922,30,01-Sep-61,1,60.0,0,1,2,1,33.042515,37.475967,0.0,0.0,1.5,0,0.0653961,0.62726867,27.706590999999996,0,1,0,0,0,0.0,0.0,16.015369,1.5125628999999998,0.0,0,0,87.334625,1.5779589,0,0.0,0,0.0,0.0,0,0.0,0,0,6
1178,198,22-Dec-61,1,26.0,1,2,5,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,6
143,24,28-Dec-61,0,30.0,1,4,6,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
512,43,12-Oct-61,1,32.0,1,6,9,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,0,0,5
1060,161,25-Sep-61,1,69.0,0,1,2,6,0.0,53.971798,0.0,1.601537,1.7,0,9.7426834,1.2144989,29.292112,0,1,0,0,0,0.0,0.0,1.6682677,0.40594512,0.46711496,0,0,59.096718,11.750164999999999,0,0.0,0,0.0,0.0,0,0.0,0,0,2
650,129,27-Nov-61,1,29.0,1,5,8,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,0,0,2
17,3,27-Sep-61,0,75.0,0,0,1,4,0.0,28.827665000000003,0.0,0.0,2.0,0,0.0,0.0,0.1601537,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,28.827665000000003,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
115,11,17-Sep-61,1,30.0,1,3,5,13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,3.203074,3.203074,0,0.0,0,0,1
1098,217,28-Nov-61,0,55.0,0,2,3,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3
698,116,22-Oct-61,1,29.0,1,2,4,10,38.8964,441.22345,72.069168,22.421518,0.0,0,3.2564585,1.3346142,85.522079,1,0,0,1,0,12.812296,16.015369,3.3365355,0.43819827,39.571308,1,0,551.38824,42.131546,0,0.0,0,0.0,0.0,0,0.0,0,1,1
1290,15,03-Oct-61,1,23.0,0,3,4,8,20.651573000000003,262.65207000000004,73.6707,0.0,0.0,0,0.0,3.3365355,12.892373,1,0,0,0,0,0.0,0.0,0.66730708,0.055608924000000004,0.0,1,0,299.319,0.055608924000000004,0,0.0,0,0.0,0.0,0,0.0,0,0,3
1194,72,08-Oct-61,1,74.0,1,4,6,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,1
877,62,23-Aug-60,1,24.0,1,2,4,14,0.0,102.49837,0.0,0.0,3.0999999,0,0.0,0.13346142,7.703392999999999,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,126.52141999999999,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0,3
692,42,10-Oct-61,1,21.0,1,3,5,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3
1217,94,19-Sep-61,1,19.0,1,1,3,9,384.15656,273.86282,0.0,0.0,1.5,0,0.0,8.0076847,34.11274,0,1,0,1,0,72.069168,24.023054000000002,3.3365355,2.2799659,1.4680754999999999,0,0,742.1001,26.30302,0,0.0,0,0.0,0.0,0,0.0,0,0,3
798,11,13-Oct-61,1,46.0,1,2,4,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,32.030739000000004,32.030739000000004,0,0.0,0,0,6
530,8,15-Oct-61,1,62.0,1,7,11,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,24.023054000000002,24.023054000000002,0,0.0,0,0,1
535,89,09-Aug-60,1,34.400002,1,6,8,10,456.44662,285.7142,64.06147800000001,80.076851,1.8,0,2.0019212,36.034584,47.245342,0,0,1,1,0,0.0,0.0,3.7369196000000002,0.31140998,8.0877619,0,0,795.97247,85.913567,0,0.0,0,0.0,0.0,0,0.0,1,1,3
89,18,12-Nov-61,1,20.0,1,2,4,7,45.433456,171.2043,24.023054000000002,20.819981,0.0,0,0.80076849,3.7369196000000002,55.813564,0,0,0,1,0,13.613064999999999,12.545373,5.3384566,5.1160207,1.601537,0,0,223.68452000000002,40.883682,0,0.0,0,0.0,0.0,1,128.12296,0,0,1
1158,87,06-Dec-61,1,34.0,1,3,5,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
1371,125,18-Sep-61,1,27.0,1,5,7,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
880,21,23-Nov-61,1,27.0,1,3,5,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,11.210759,11.210759,0,0.08007685099999999,0,0,5
36,2,04-Sep-61,1,20.0,1,3,5,10,75.386055,1441.8638,48.046108000000004,0.0,0.5,0,0.1601537,0.13346142,14.73414,0,0,0,0,0,0.0,0.0,4.0038424,0.33365354,0.0,0,0,1564.9756,0.49380726,0,0.0,0,0.0,0.0,0,0.0,0,0,2
946,173,06-Nov-61,1,25.0,1,4,7,14,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
411,56,22-Nov-61,1,69.0,1,3,6,7,653.34448,292.12036,32.030739000000004,16.015369,3.0,0,37.369194,17.883829000000002,31.870586,0,1,0,0,0,0.0,0.0,5.605379599999999,7.140185799999999,22.021133,0,0,1043.7993,108.57086000000001,0,0.0,0,0.0,0.0,0,0.0,0,0,4
1090,181,25-Oct-61,1,48.0,0,5,8,8,8.2606287,108.10373999999999,0.0,0.0,0.5,0,43.641884000000005,1.9351906000000003,9.368991900000001,1,0,0,0,0,0.0,0.0,2.0019212,0.16682677,0.0,1,0,119.56743999999999,43.808712,0,0.0,0,0.0,0.0,1,0.0,0,1,4
1087,95,25-Sep-61,1,37.700001,1,7,9,10,226.84436000000002,446.02805,25.624592,18.257523000000003,1.0,0,2.0019212,2.0019212,21.140289000000003,0,1,0,1,0,25.624592,0.0,6.539609400000001,0.74515963,4.1773424,0,0,682.48163,30.613825,1,8.0076847,0,0.0,-8.0076847,0,0.0,0,0,2
700,46,03-Oct-61,1,22.0,1,3,5,9,57.14122,195.70782,16.015369,0.0,0.0,0,0.6005764,3.0028818,8.1678391,0,0,0,0,0,0.0,0.0,0.98761451,0.49603158,1.2011528,0,0,304.41852,2.6180682,0,0.0,0,0.0,0.0,1,0.0,0,0,3
1395,70,03-Oct-61,1,19.0,1,1,3,10,4.1303144,157.75139,0.0,0.0,0.0,0,0.0,8.0076847,39.557964,0,1,0,1,0,21.62075,0.0,4.9380727,7.618423,5.738841099999999,0,0,225.14241,9.2199602,0,0.0,0,0.0,0.0,1,0.0,0,0,3
98,19,08-Nov-61,1,40.0,1,4,6,10,539.06201,76.073006,0.0,0.0,1.5,0,0.006673071,0.53384566,19.538752,0,1,0,0,0,0.0,0.0,4.5376883,0.37814072,0.0,0,0,618.33807,1.9863508,0,0.0,0,0.0,0.0,0,0.0,0,0,4
1325,79,11-Oct-61,1,26.0,0,4,6,10,106.02181000000002,183.37599,80.076851,0.0,0.25,0,2.8160357000000005,2.5357667999999998,13.773218,0,1,0,0,0,0.0,0.0,6.2726865,2.6581063,0.0,0,0,295.80396,5.4741421,0,0.0,0,0.0,0.0,0,0.0,0,1,4
1187,172,30-Nov-61,1,27.0,1,2,4,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
1273,168,12-Nov-61,1,35.0,1,1,3,12,328.05267000000003,58.776408999999994,0.0,8.0076847,3.0,0,0.0,23.382441,30.749509999999997,1,0,0,1,0,884.0484,214.97964,6.406148,2.4023056,5.8723021,1,0,404.60614,232.43642000000003,0,0.0,0,0.0,0.0,1,0.0,0,1,1
890,127,26-Sep-61,1,31.0,1,4,6,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3
1286,241,14-Nov-61,1,24.0,1,4,4,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,0,0,3
759,33,06-Sep-61,1,29.0,1,3,6,11,404.80811,300.2081,108.90451999999999,0.0,0.69999999,0,25.624592,1.0676913000000001,21.300442,0,0,0,1,0,40.038425,0.0,1.3346142,0.23133314,0.0,0,0,722.63312,29.058998,0,0.0,0,0.0,0.0,0,0.0,0,0,4
181,10,31-Aug-61,1,63.0,1,2,5,10,557.30682,85.361923,0.0,0.0,2.0,0,0.0,0.13346142,6.726455199999999,0,1,0,0,0,0.0,0.0,5.1449375,2.1637432999999997,4.8046112,0,0,650.67645,7.7691231,0,0.0,1,8.0076847,8.0076847,0,0.0,0,0,5
129,17,09-Aug-60,1,85.0,0,0,1,3,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0,3
341,53,01-Nov-61,1,43.0,1,4,7,14,714.61902,20.819981,0.0,0.0,2.0,0,2.0953441,3.5233815,10.233822,0,0,1,1,0,10.249837,0.0,3.203074,0.46711496,0.0,0,0,745.04828,14.093525,0,0.0,0,0.0,0.0,0,0.0,0,0,4
246,41,24-Oct-61,0,34.0,1,6,10,9,187.94797,232.22287000000003,32.030739000000004,0.0,0.0,0,0.66730708,0.80076849,45.163342,0,1,0,1,0,72.069168,0.0,5.4051876,4.9881206,4.0038424,0,0,440.99080999999995,5.6554275,0,0.0,1,253.04285,253.04285,1,3.203074,0,0,3
1394,98,26-Nov-61,1,52.0,1,6,10,7,140.7879,259.44901,36.83535,56.053794999999994,0.0,0,52.85071899999999,7.7007240999999995,51.008953000000005,0,0,1,0,0,0.0,0.0,18.671253,18.643448,1.5348064,0,0,515.54761,134.27441000000002,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1402,138,23-Nov-61,1,48.0,1,0,2,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
1267,260,17-Nov-61,1,20.0,1,6,8,8,0.0,131.32603,64.06147800000001,0.0,0.0,0,2.3489211,1.601537,4.8846879,1,0,0,0,0,0.0,0.0,0.0,0.53384566,0.0,1,0,137.73218,2.8827667000000003,0,0.0,0,0.0,0.0,0,0.0,0,0,6
252,9,31-Aug-61,1,38.0,0,1,2,1,8.2606287,73.190239,0.0,0.0,0.17,0,2.175421,1.6549217,9.6092224,0,1,0,0,0,0.0,0.0,6.4595327000000005,1.2456399,41.599922,0,0,92.661629,5.342905,0,0.0,0,0.0,0.0,0,0.0,0,0,5
871,14,12-Jun-60,1,32.0,1,2,4,9,100.16794,269.85898,19.218445000000003,0.0,1.5,0,14.934332999999999,2.8026897999999996,26.905821000000003,0,1,0,0,0,0.0,0.0,7.7607818,4.7951574,4.4042268,0,0,424.47919,20.850567,0,0.0,0,0.0,0.0,0,0.0,1,0,1
1080,133,27-Oct-61,1,25.0,1,3,5,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,6
611,24,12-Oct-61,1,35.0,1,2,4,10,0.0,176.96983,0.0,0.0,2.0,0,2.8026897999999996,37.369194,57.975639,0,1,0,0,0,0.0,0.0,5.2717257,2.1909916000000003,0.0,0,0,184.17674,4.993681400000001,0,0.0,1,40.038425,40.038425,0,0.0,0,0,5
1159,237,08-Nov-61,1,44.0,1,6,9,9,355.24435,274.6636,32.030739000000004,0.0,0.5,0,16.389060999999998,1.0943836999999998,24.343363,0,0,1,1,0,608.58405,167.84108,5.605379599999999,11.437644,0.0,0,0,637.11487,199.67163,0,0.0,1,32.030739000000004,32.030739000000004,0,0.0,0,0,4
